16 1106 4281
4 443 -189.29 -375.68
5 443 551.6801 -538.16
6 443 -162.11 127.9
10 443 -154.22 276.85
12 443 -128.7 182.22
15 443 -104.61 295.71
0 444 791.52 93.26001
2 444 715.55 165.48
3 444 568.49 -141.88
7 444 624.21 305.93
9 444 468.66 244.85
10 444 822.26 334.13
0 445 3.289978 53.70001
4 445 -236.59 -414.85
6 445 -58.20001 76.33002
7 445 -90.77002 164.59
13 445 366.23 -177
0 446 677.02 27.58002
2 446 617.58 44.70001
3 446 481.75 -261.29
6 446 541.27 196.74
7 446 522.8199 221.09
8 446 566.55 4.959991
9 446 390.6 140.96
10 446 690.41 244.85
0 447 -372.22 -8.159973
2 447 -484.31 -273.07
7 447 -502.83 12.46002
13 447 -46.91998 -283
15 447 -526.94 73.88
0 448 34.62 -40.04999
4 448 -303.83 -439.3
7 448 -43.92999 80.64001
10 448 -49.65002 98.96002
13 448 409 -252.46
0 449 717.54 -71.52002
2 449 689.9399 -34.83002
3 449 557.26 -335.92
7 449 575.37 134.21
9 449 452.53 77.15997
10 449 746.5601 133.6
12 449 693.04 112.63
0 450 196.26 -123.86
13 450 558.6899 -314.22
0 451 96.40997 -252.92
3 451 286.66 -483.48
4 451 -478.19 -493.1899
6 451 182.91 -222.53
7 451 61.60999 -117.21
8 451 323.99 -210.62
9 451 210.6801 -55.96002
10 451 44.58002 -140.82
12 451 183.4 -181.55
15 451 126.59 -192.63
0 452 451.12 -536.36
7 452 435.16 -335.24
0 453 -252.67 574.41
2 453 -538.48 349.04
11 453 -74.67999 -206.36
13 453 -6.460022 219.89
14 453 76.16998 -166.34
0 454 347.5699 530.53
2 454 11.41998 300.53
5 454 750.21 -107.16
8 454 89.59003 235.64
9 454 -143.7 334.79
13 454 460.83 216.06
14 454 645.73 -189.77
0 455 721.4301 424.41
2 455 553.84 436.74
3 455 402.6899 107.29
6 455 492.61 638.77
8 455 518.59 329.11
0 456 522.87 337.45
3 456 182.38 -89.60999
6 456 233.22 471.29
7 456 318.3101 483.84
8 456 331.93 171.39
9 456 132.61 290.09
10 456 487.1801 594.79
12 456 339.8 465.81
13 456 685.26 79.47
0 457 651.5 259.22
2 457 526.54 260.11
3 457 383.26 -58.75
6 457 450.3199 441.01
7 457 467.0601 439.76
8 457 493.37 183.76
9 457 307.89 318.85
10 457 644.42 516.14
11 457 774.4301 -460.39
12 457 532.76 449.99
13 457 842.45 34.83002
0 458 820.97 127.05
2 458 734.66 210.24
3 458 584.39 -99
7 458 647.9 343.67
9 458 483.27 282.98
0 459 -468.9 49.42999
13 459 -149.76 -239.8
0 460 -145.62 -31.42999
7 460 -236.35 49.15997
15 460 -224.18 73.96002
0 461 787.89 -131.73
2 461 780.62 -57.46997
9 461 527.47 61.53003
0 462 -272.09 -432.78
6 462 -228.93 -633.96
7 462 -294.8 -383.44
0 463 -184.83 484.99
7 463 -407.84 534.32
0 464 -708.29 355.57
13 464 -438.01 5.169983
14 464 -463.95 -401.78
0 465 600.1899 181.43
7 465 426.33 354.25
10 465 588.1 416.51
15 465 786.12 472.46
0 466 650.1 37.65002
2 466 586.08 41.04999
3 466 451.04 -266.28
6 466 506.2 197.29
7 466 495.3 225.53
8 466 540.36 2.959991
10 466 659 252.94
12 466 587.21 207.04
0 467 -40.34003 -114.78
7 467 -105.82 -8.77002
0 468 -33.01001 -330.49
4 468 -518.96 -362.67
7 468 -67.58002 -228.59
10 468 -96.03003 -242.81
12 468 19.28998 -356.01
13 468 361.9 -530.6801
15 468 -32.48999 -313.08
0 469 761.0601 503.63
2 469 572.3 518.6
3 469 416.74 183.01
6 469 519.86 729.34
0 470 649.46 221.25
2 470 534.99 223.38
6 470 457.92 399.99
7 470 470.6801 402.42
8 470 500.09 154.19
9 470 316.46 288.17
10 470 644.89 469.21
13 470 845.46 2.75
15 470 852.39 536.99
0 471 291.9399 -79.79999
10 471 252.08 78.46002
13 471 626.3 -271.97
15 471 375.1801 67.37
0 472 -143.31 571.91
2 472 -430.49 342.71
4 472 64.72998 -282.56
5 472 269.4301 -76.44
8 472 -274.61 261.23
11 472 19.34998 -206.45
12 472 -473.8 575.25
0 473 283.1 -269.69
7 473 234.83 -109.89
0 474 98.76001 -381.58
6 474 186.7 -397.8101
7 474 72.52002 -251.43
9 474 209.6 -229.87
0 475 235.87 -61.92999
2 475 398.8199 11.65002
7 475 156.59 89.42001
13 475 585.12 -255.06
15 475 292.9 84.20001
1 476 261.27 579.71
2 476 -407.99 306.47
5 476 288.37 -108.59
12 476 -443.71 540.01
1 477 164.98 546.12
7 477 -427.21 533.47
1 478 -153.48 525.38
7 478 -730.17 398.51
10 478 -753.03 563.29
1 479 430.49 513.75
2 479 -249.39 278.03
5 479 450.6899 -132.71
6 479 -429.57 551.17
12 479 -256.79 533.18
1 480 426.25 501.15
6 480 -428.83 535.15
9 480 -363.29 295.25
11 480 187.94 -259.22
12 480 -256.17 518.73
1 481 862.74 489.03
3 481 -88.23999 11.41998
5 481 817.42 -56.45001
6 481 -51.14001 699.94
8 481 130.16 272.26
9 481 -104.17 377.02
11 481 515.45 -176.81
1 482 99.63 470.25
14 482 68.20001 -347.92
1 483 529.46 441.79
2 483 -153.24 228.44
6 483 -307.89 515.54
7 483 -77.91998 554.45
8 483 -46.04999 175.68
12 483 -139.56 496.02
14 483 459.88 -259.98
1 484 -40.09998 422.77
10 484 -571.71 484.07
15 484 -575.15 523
1 485 786.62 407.34
14 485 680 -224.02
1 486 15.13 382.05
10 486 -487.37 453.9
1 487 -128.11 324.32
7 487 -616.16 205.21
14 487 -121.12 -570.5601
1 488 -365.52 232.14
13 488 -303.59 -255.82
1 489 394.79 195.9
6 489 -222.36 203.49
1 490 185.86 156.5
10 490 -132.47 286.29
15 490 -79.84998 306.27
1 491 346.58 122.75
6 491 43.09998 203.5
10 491 54.15002 316.07
15 491 138.58 344.73
1 492 116.41 88.62
7 492 -167.43 140.22
10 492 -176.69 184.41
1 493 808.86 63.45001
15 493 657.86 480.9
1 494 62.44 43.03003
10 494 -216.42 111.72
1 495 869.98 19.63
10 495 572.52 408.15
1 496 202.2 1.359985
3 496 116.24 -283.8
7 496 -32.66998 108.34
15 496 32.70001 124.72
1 497 269.38 -16.01001
10 497 44.35999 140.64
15 497 125.54 138.43
1 498 416.42 -33.16998
10 498 197.61 183.08
15 498 308.3199 190.79
1 499 543.16 -49.48999
15 499 447.8199 229.37
1 500 -161.16 -77.03998
7 500 -392.69 -163.69
8 500 -184.94 -372.51
1 501 56.40997 -94.20001
7 501 -125.18 -45.59998
1 502 600.02 -111.12
10 502 389.29 176.34
1 503 333.1 -129.34
3 503 285.6899 -333.41
7 503 134.92 51.10999
1 504 552.62 -149.02
10 504 364.9 119.36
1 505 280 -172.43
7 505 113.86 -6.969971
1 506 871.6 -195.95
6 506 512 141.05
10 506 654.73 196.59
12 506 592.23 150.92
15 506 869.09 210.01
1 507 398.76 -210.34
10 507 252.36 -5.630005
1 508 825.96 -239.32
2 508 575.54 -81.03998
15 508 835.84 136.45
1 509 -202.72 -267.41
6 509 -262.01 -599.45
9 509 -141.82 -411.67
1 510 871.51 -309.58
6 510 573.51 43.22998
9 510 423.85 22.23999
1 511 -95.14001 -398.29
6 511 -17.31 -620.8199
1 512 -89.47998 -493.01
7 512 -65.70001 -480.3199
1 513 824.01 574.21
14 513 656.2 -73.76001
1 514 397.53 532.78
2 514 -280.73 289.73
5 514 418.35 -121.98
6 514 -469.15 558.33
8 514 -151.65 222.22
11 514 157.57 -240.79
12 514 -294.78 540.97
13 514 200.27 192.45
14 514 326.39 -208.78
1 515 99.42999 488.58
7 515 -467.25 454.1
1 516 50.75 424.26
7 516 -489.11 372.8
8 516 -380.52 40.14001
11 516 -107.03 -405.97
1 517 622.46 401.92
2 517 -71.72998 212.41
6 517 -209.98 513.45
7 517 8.659973 547.2
9 517 -210.42 256.74
11 517 368.78 -292.87
1 518 -89.52002 356.8
7 518 -598.35 250.02
1 519 464.09 286.54
6 519 -255.85 322.9
11 519 279.78 -427.11
1 520 592.0699 216.89
6 520 -78.15002 324.4
1 521 -89.07001 133.91
7 521 -457.83 53.59003
13 521 -9.070007 -251.61
1 522 0.6199951 72.60999
7 522 -281.04 67.76001
15 522 -276.82 105.06
1 523 285.96 27.17999
2 523 262.03 90.42999
3 523 163.3 -220.94
4 523 -263.96 -509.08
8 523 246.53 26.60001
10 523 42.35999 192.71
12 523 109.66 148.09
15 523 123.32 199.84
1 524 354.55 -55.56
15 524 248.49 133.2
1 525 154.92 -118.35
7 525 -18.87 -17.56
1 526 414.63 -177.88
7 526 217.6801 43.62
1 527 -315.05 -233.63
10 527 -519.22 -371.53
1 528 496.91 -277.04
15 528 515.99 -63.01001
1 529 311.5601 -364.81
15 529 341.9399 -265.68
1 530 600.16 583.68
2 530 -141.75 383.83
4 530 70.95001 -481.0601
5 530 580.63 -28.09003
8 530 -37.13 299.52
9 530 -276.84 404.28
11 530 299.4399 -160.31
13 530 328.22 275.39
14 530 481.66 -113.98
1 531 639.78 553.61
8 531 -6.23999 283.61
14 531 521.7 -130.79
1 532 -101.94 488.58
7 532 -662 380.56
11 532 -251.96 -381.29
1 533 238.72 406.27
2 533 -379.93 105.58
5 533 296.1801 -288.87
6 533 -571.76 329.66
7 533 -311.64 423.75
9 533 -467.92 151.93
14 533 210.9 -375.47
1 534 477.5601 369.22
7 534 -96.35999 472.13
14 534 433.86 -344.2
1 535 408.76 249.5
6 535 -265.51 260.59
11 535 247.36 -473.96
12 535 -125.34 272.63
15 535 85.65997 515.3
1 536 292.9 170.29
7 536 -52.19 283.15
10 536 -27.77002 344.31
14 536 571.63 -564.1
15 536 43.57001 376.11
1 537 228.2 62.12
3 537 91.59998 -226.64
4 537 -244.83 -456.16
8 537 184.1 24.45001
9 537 42.57001 163.68
1 538 247.71 -32.84003
4 538 -309.52 -495.24
1 539 173.17 -129.39
15 539 67.13 -50
1 540 -387.43 -234.71
7 540 -508.82 -423.54
15 540 -619.88 -511.04
1 541 517.85 -325.58
7 541 327.98 -50.21997
15 541 552.91 -113.46
1 542 -287.46 -513.92
4 542 -759.22 -173.07
1 543 678.1899 542.27
2 543 -75 361.01
4 543 54.52002 -530.01
6 543 -220.9 686.62
9 543 -218.89 385.82
13 543 387.98 262.89
14 543 555.02 -130.67
1 544 593.58 414.18
7 544 -17.65997 549.4
1 545 642.42 368.52
2 545 -45.45001 185.52
5 545 670.28 -218.54
7 545 35.46002 524.33
8 545 42.95001 143.17
11 545 394.17 -314.55
13 545 401.64 126.17
14 545 575.52 -298.12
1 546 -154.83 235.9
4 546 -171.81 -90.28003
1 547 473.78 105.76
15 547 296.16 384.57
1 548 -651.43 -70.27002
4 548 -396.66 173.13
1 549 473.28 -181.78
7 549 258.9 61.58002
1 550 389.83 -303.16
15 550 409.88 -149.26
1 551 715.96 573.82
4 551 73.72998 -548.61
6 551 -202.32 733.51
14 551 574.73 -96.35999
1 552 -92.16998 494.11
4 552 -21.40997 -101.96
5 552 -39.28003 -279.86
7 552 -654.47 389.03
11 552 -243.66 -375.08
12 552 -784.37 290.86
1 553 473.52 375.39
2 553 -174.55 144.7
4 553 -54.57001 -423.91
7 553 -101.47 476.28
8 553 -64.52002 108.5
11 553 258.73 -349.76
13 553 284.05 89.38
14 553 428.91 -339.25
1 554 388.09 207.09
6 554 -241.55 209.1
10 554 -1.950012 413.81
1 555 428.75 -38.71002
7 555 170.38 166.29
1 556 -428.31 -206.47
7 556 -569.78 -422.32
1 557 -650 -317.94
4 557 -598.09 143.08
1 558 581.49 568.03
2 558 -150.74 365.73
8 558 -44.14001 285.51
9 558 -283.51 387.26
13 558 318.97 259.86
14 558 470.75 -132.07
1 559 -9.820007 292.47
7 559 -481.5 225.87
13 559 -36.92999 -103.06
14 559 21.95001 -567.9
1 560 364.3199 23.42999
15 560 219.08 234
1 561 -242.57 -213.27
4 561 -479.82 -128.26
6 561 -367.88 -585.63
7 561 -382.66 -324.14
9 561 -233.73 -407.47
15 561 -442.14 -394.95
1 562 24.58002 -327.95
15 562 -23.98999 -380.11
1 563 153.16 -80.89001
7 563 -41.58002 11.83002
15 563 12.78998 -2.710022
1 564 -394.8 -437.34
4 564 -690.5 -71.67999
1 565 310.96 -263.19
2 565 473.87 -138.67
7 565 183.59 -68.40002
1 566 -649.94 -357.3
4 566 -632.99 138.15
2 567 -66.69 572.01
4 567 178.15 -570.8199
2 568 -537 541.91
8 568 -364.78 416.5
2 569 -300.8 533.93
5 569 420.17 104.61
6 569 -516.84 850.94
2 570 -233.39 527.65
14 570 391.21 11.72998
2 571 -256.1 514.27
5 571 466.33 89.34003
2 572 -66.90997 499.04
3 572 -206.82 159.28
5 572 678.85 89.23999
6 572 -216.21 861.31
11 572 380.14 -61.92999
13 572 405.1801 375.21
14 572 572.88 1.27002
2 573 65.46002 482.34
6 573 -46.27002 871.21
2 574 -256.5 464.02
5 574 461.17 41.57001
2 575 -263.87 450.98
5 575 452.45 28.79999
11 575 179.02 -117.02
14 575 354.61 -61.23999
2 576 -655.5 437.31
5 576 60.5 -0.6799927
2 577 -61.87 429.04
6 577 -206.15 773.99
14 577 575.21 -65.23999
2 578 394.52 412.04
3 578 246.67 80.33002
6 578 318.81 666.05
9 578 189.39 444.06
2 579 -157.02 395.68
5 579 564.23 -17.96997
9 579 -290.14 414.36
2 580 -536.43 383.7
12 580 -601.89 602.78
2 581 104.96 372.02
3 581 -46.28998 36.37
8 581 167.76 294.16
9 581 -66.90002 400.3
11 581 567.92 -152.19
13 581 563.08 286.19
14 581 768.8 -108.11
2 582 -332.01 362.31
12 582 -360.07 610.35
2 583 394.47 346.36
3 583 249.02 18.67999
6 583 317.37 589.84
8 583 390.13 260.59
12 583 416.3199 582.01
13 583 757.92 158.02
2 584 455.98 333.63
6 584 374.57 533.93
9 584 246.78 379.59
11 584 709.35 -366.1
2 585 -399.79 317.44
5 585 297.5601 -99
2 586 74.04999 305.94
14 586 726.45 -175.61
2 587 -97.17999 293.24
14 587 525.24 -196.46
2 588 378.84 283.69
3 588 235.7 -41.48999
6 588 297.24 519.65
8 588 376.66 210.12
9 588 179.2 333.89
12 588 397.9399 513.79
2 589 -506.02 276.38
7 589 -450.91 559.2
2 590 388.1 265.58
6 590 306.61 497.97
8 590 383.8 194.69
2 591 -501.52 255.87
7 591 -444.43 541.59
12 591 -546.59 474.22
2 592 -340.26 241.68
6 592 -536.48 490.09
2 593 757.4301 226.94
3 593 604.03 -82.28998
7 593 671.53 354.46
9 593 502.01 298.1
12 593 785.05 385.38
2 594 -686.15 214.84
5 594 12.41998 -188.58
12 594 -750.62 405.96
2 595 -319.45 200.28
6 595 -509.06 437.36
7 595 -262.15 503.39
2 596 688.0601 188.59
10 596 798.7 371.42
2 597 509.5 176.61
6 597 427.34 352.63
10 597 609.11 427.61
15 597 810.6 487.06
2 598 -656.62 162.18
7 598 -590.03 443.83
12 598 -711.35 356.95
2 599 775.61 154.59
3 599 626.4399 -149.82
7 599 676.7 281.48
2 600 831.3199 142.83
3 600 679.47 -159.02
7 600 725.23 256.58
9 600 564.63 229.61
2 601 -472.2 129.92
7 601 -405.47 435.1
10 601 -367.36 589.5
12 601 -500.64 350.37
2 602 171.94 122.4
8 602 174.33 55.01999
9 602 29.03003 193.58
10 602 -31.63 252.86
2 603 553.8199 113.94
3 603 415.4399 -197.15
6 603 473.6 278.21
9 603 334.6 196.22
12 603 555.5 288.26
13 603 848.8 -91.60999
2 604 508.3101 104.59
3 604 372.01 -208.55
6 604 423.39 273.93
8 604 476.76 57.09
9 604 296.5 186.78
12 604 507.8 283.75
15 604 794.09 392.34
2 605 86.41998 96.79999
10 605 -111.89 247.92
2 606 -622.21 84.56
10 606 -539.78 534.49
12 606 -664.03 284.6
2 607 -526.91 74.82001
7 607 -453.89 385.32
2 608 467.6 63.96002
15 608 739.23 359.5
2 609 -595.76 51.87
15 609 -499.21 551.31
2 610 274.6899 42.13
9 610 118.85 130.63
15 610 116.95 131.03
2 611 696.53 30.59998
9 611 456.3 131.83
2 612 186.02 20.46997
6 612 5.700012 14.73999
12 612 18.82001 68.25
15 612 7.580017 124.1
2 613 344.55 7.72998
6 613 174.35 8.150024
10 613 108.15 88.60999
15 613 201.89 77.87
2 614 687.86 -2.549988
9 614 449.98 103.59
12 614 692.86 146.66
2 615 -57.19 -15.13
8 615 -8.890015 -51.32999
2 616 294.59 -30.48999
7 616 38.01001 49.58002
2 617 677.6 -42.72998
10 617 732.23 130.32
2 618 325.5 -63.84003
3 618 231.5699 -366.43
6 618 151.47 -68.67999
10 618 71.75 20.10999
12 618 167.24 -23.56
15 618 159.67 -3.200012
2 619 34.29999 -94.82001
3 619 -46.39001 -405.0699
12 619 -137.94 -43.47998
2 620 196.28 -118.13
6 620 11.34003 -138.8101
12 620 14.65002 -87.65997
15 620 -26.78003 -49.59998
2 621 164.9 -133.01
6 621 -19.70001 -151.13
2 622 419.09 -164.91
6 622 240.38 -185.9399
12 622 249.91 -147.51
2 623 32.28003 -208.1
8 623 50.53003 -215.27
2 624 -432.16 -242.11
7 624 -453.26 41.56
2 625 42.38 -273.37
3 625 -32.02002 -582.3
2 626 240.21 -316.65
6 626 56.87 -326
2 627 -249.89 -453.63
12 627 -391.14 -358.99
2 628 -166.94 593.68
5 628 572.23 173.13
14 628 466.73 80.12
2 629 -181.67 558.99
5 629 551.84 138.46
8 629 -71.52002 439.45
14 629 448.39 46.29999
2 630 282.89 542.61
6 630 194.49 842.46
9 630 90.84998 555.3
13 630 683.38 345.28
2 631 -167.75 530.4
4 631 153.24 -481.51
6 631 -347.21 877.91
8 631 -59.28003 416.58
11 631 275.4301 -47
2 632 -186.09 517.81
5 632 543.59 96.58002
11 632 256.54 -58.71002
2 633 -90.53003 499.68
5 633 651.3199 87.70001
2 634 -144.93 480
6 634 -314.4 818.87
8 634 -39.63 376.57
2 635 -766.5 470.52
14 635 -122.02 -75.56
2 636 -18.28998 446.79
3 636 -161.44 109.3
5 636 731.37 41.44
6 636 -152.61 807.21
11 636 431.05 -99.19
13 636 447.92 337.23
14 636 625.6899 -43.83002
2 637 -73.41998 429.86
3 637 -213.47 93.07001
14 637 561.01 -65.37
2 638 -60.03998 412.58
4 638 84.08002 -551.7
11 638 387.15 -130.53
14 638 575.8199 -80.45001
2 639 -602.24 399.12
12 639 -680.72 608.97
14 639 18.32001 -125.68
2 640 -530.44 387.22
12 640 -595.27 607.22
2 641 -570.18 377.15
11 641 -102.85 -188.28
12 641 -640.46 590.16
2 642 -758.09 365.9
11 642 -254.18 -199.87
2 643 -579.12 336.81
12 643 -644.2 546.24
2 644 -408.06 313.63
8 644 -256.04 238.62
11 644 38.26001 -227.42
2 645 -470.46 292.31
7 645 -415.92 577.71
2 646 639.14 271
8 646 587.29 189.11
2 647 -361.13 237.04
8 647 -217.14 179.07
12 647 -383.54 474.67
2 648 -263.27 208.36
6 648 -440.78 467.42
12 648 -267.8 458.89
14 648 339.2 -282.35
2 649 434.59 189.2
3 649 296.46 -129.22
8 649 417.55 128.62
9 649 231.65 256.01
12 649 433.65 384.4
13 649 753.92 -2.919983
2 650 -711.37 164.97
5 650 -16.41998 -231.71
2 651 -314.74 148.92
5 651 368.3199 -254.62
2 652 312.16 128.6
4 652 -251.9 -569.54
8 652 293.38 58.17001
12 652 181.04 199.91
2 653 -64.44 105.59
3 653 -200.22 -224.41
8 653 21.26001 75.62
10 653 97.20001 558.62
12 653 -53.27002 358.71
2 654 575.74 85.16998
3 654 438.79 -224.6
7 654 491.62 266.07
9 654 353.58 173.14
10 654 657.51 302.32
13 654 865.1 -120.26
2 655 524.29 65.96002
6 655 439.08 232.27
7 655 444.88 262.33
12 655 522.84 242.44
2 656 -133.24 19.71997
3 656 -230.71 -301.55
8 656 -62.09003 -14.98999
2 657 416.61 -3.23999
8 657 375.61 -50.47
2 658 213.9301 -35.41998
7 658 -35.03003 52.41998
10 658 -42.98999 66.47998
13 658 415.12 -277.01
15 658 25.25 49.98999
2 659 368.13 -79.94
4 659 -403.85 -541.42
7 659 99.22998 -1.51001
9 659 201.5699 33.25
13 659 533.21 -333.6
2 660 93.91998 -114.37
3 660 13.78003 -421.67
6 660 -91.01999 -128.49
15 660 -120.44 -10.07001
2 661 525.97 -134.77
8 661 464.15 -161.5
2 662 472.58 -163.44
6 662 299.99 -174.01
12 662 316.28 -138.83
2 663 111.42 -224.1
3 663 36.27002 -528.98
6 663 -75.34998 -242.98
2 664 58.57001 -268.09
6 664 -124.78 -276.86
9 664 -45.62 -136.36
12 664 -119.05 -221.53
15 664 -165.27 -154.04
2 665 -451.63 -313.7
9 665 -487.27 -208.23
13 665 -35.60999 -324.01
15 665 -522.05 8.809998
2 666 190.4301 -379.19
6 666 7.48999 -385.66
2 667 742.72 -540.41
6 667 559.15 -546.17
7 667 363.47 -426.43
9 667 521.85 -325.34
10 667 375.51 -526.37
12 667 573.86 -537.61
2 668 -16.42999 578.95
3 668 -159.2 236.14
5 668 747.54 174.56
13 668 459.74 448.66
14 668 636 84.84
2 669 320.5 551.84
3 669 173.24 210.81
8 669 331.98 429.97
2 670 -476.78 529.87
4 670 157.88 -273.83
5 670 239.11 88.65997
13 670 46.28998 358.23
2 671 -215.73 514.37
4 671 145.76 -443.63
14 671 409.5601 1.679993
2 672 -329.72 492.63
3 672 -454.64 158.23
11 672 115.8 -90.40002
13 672 167.4301 344.1
14 672 288.76 -28.12
2 673 -104.96 459.08
5 673 630.5699 47.04999
6 673 -262.91 801.61
8 673 -6.549988 360.43
13 673 367.22 339.05
14 673 528.09 -39.96997
2 674 284.25 433.56
6 674 194.07 707.57
9 674 94.64001 459.78
13 674 673.33 252.49
2 675 -85.63 410.76
4 675 83.53003 -529.61
5 675 648.15 1.140015
8 675 9.830017 322.51
2 676 -422.49 392.17
5 676 281.42 -32.45001
11 676 27.76001 -170.54
2 677 -570.44 372.53
8 677 -389.8 281.69
13 677 -32.98999 235.07
14 677 45.91998 -147.24
2 678 117.35 344.67
3 678 -34.37 10.07001
6 678 21.58002 711.51
8 678 178.48 273.05
9 678 -55.34003 377.43
13 678 572.92 264.54
14 678 782.38 -134.2
2 679 354.88 287.05
3 679 212.02 -38.89001
6 679 270.09 526.84
8 679 357.35 213.39
9 679 158.45 336.08
12 679 372.88 519.97
2 680 576.77 230.25
7 680 508.45 399.87
9 680 350.88 294.82
10 680 689.9399 461.73
2 681 -99.5 185.77
7 681 -22.15997 519.9
8 681 -1.72998 142.59
11 681 337.49 -315.9
2 682 550.76 142.64
6 682 471.61 310.07
12 682 553.9 319.78
2 683 249.66 104.71
3 683 150.47 -207.94
4 683 -251.29 -504.83
8 683 236.93 38.84
9 683 94.48999 181.09
13 683 468.64 -167.93
2 684 -578.42 62.15002
13 684 -48.81 18.29999
2 685 669.84 25.98999
10 685 739.59 203.54
2 686 117.58 -21.53998
6 686 -64.44 -26.33002
2 687 115.68 -85.91998
8 687 120.93 -117.32
2 688 -317.41 -146.66
3 688 -431.98 -477.74
5 688 269.86 -598.64
7 688 -332.86 139.52
10 688 -319.03 229.1
2 689 358.4301 -200.71
3 689 275.02 -496.5699
2 690 -398.06 -251.51
3 690 -506.92 -587.26
2 691 -14.70001 -301.38
12 691 -177.84 -235.02
2 692 81.20001 -342.25
8 692 89.53998 -321.65
2 693 -377 -468.25
6 693 -555.51 -458.73
7 693 -483.33 -197.89
8 693 -272.63 -408.46
9 693 -407.56 -332.43
13 693 -24.31 -467.11
2 694 -193.25 584.12
4 694 184.73 -469.74
11 694 250.55 -8.090027
14 694 437.5 68.06
2 695 -647.61 537.92
8 695 -454.95 409.7
2 696 -306.95 519.65
3 696 -431.63 182.89
4 696 149.9 -379.94
6 696 -522.81 831.76
8 696 -173.71 404.57
2 697 -85.72998 500.38
3 697 -223.65 161.87
4 697 135.93 -542.98
5 697 657.12 89.17999
6 697 -239.76 858.61
8 697 9.940002 394.02
2 698 -287.9 464.91
3 698 -415.36 129.34
4 698 120.59 -386.29
5 698 427.54 40.71002
6 698 -493.38 767.29
8 698 -158.2 361.06
14 698 330.4399 -50.01001
2 699 182.75 440.38
3 699 26.22998 104.2
6 699 105.83 845.91
2 700 -704.27 411.61
13 700 -133.25 253.38
2 701 -823.5 385.51
4 701 101.12 -83.01001
8 701 -594.64 284.85
2 702 20.77002 368.16
3 702 -125.06 32.90997
13 702 479.5 276.79
14 702 666.74 -117.04
2 703 -9.309998 344.44
3 703 -153.05 9.48999
4 703 40.79999 -582.92
5 703 731.87 -61.27002
6 703 -138.13 683.28
8 703 73.34998 270.42
9 703 -161.79 373.37
11 703 439.96 -183.43
2 704 349.4301 277.37
3 704 207.11 -48.33002
6 704 263.82 516.17
8 704 353.07 204.74
9 704 154.24 327.17
11 704 662.01 -357.86
12 704 367.22 509.03
2 705 -170.27 250.58
3 705 -306.87 -83.75
5 705 531.21 -161.55
7 705 -100.22 568.7
8 705 -61.10999 192.01
12 705 -166.34 513.06
2 706 -587.54 216.08
4 706 16.59998 -182.9
5 706 103.63 -188.31
7 706 -527.49 497.38
8 706 -402.35 157.96
11 706 -122.36 -298.82
2 707 354.09 171.68
7 707 339.72 419.51
8 707 356.04 120.17
10 707 506.28 513.56
12 707 369.87 395.45
13 707 704.16 21.96997
2 708 645.8199 127.4
3 708 504.13 -180.6
6 708 576.24 282.07
8 708 590.92 73.14001
9 708 411.86 212.25
10 708 738.55 322.12
2 709 416.4 61.65997
3 709 305.47 -245.7
2 710 631.42 -82.40997
6 710 551.03 63.34998
7 710 520.6801 108.28
8 710 576.24 -99.17999
9 710 405.34 35.28003
10 710 679.1801 110.86
12 710 629.4399 72.78003
2 711 366.14 -172.33
7 711 63.62 -98.03998
2 712 -320.6 -226.76
3 712 -427.26 -558.37
7 712 -364.09 49.96002
8 712 -208.22 -203.81
13 712 73.54999 -262.26
2 713 104.55 -280.31
3 713 30.09998 -585.9399
6 713 -79.03 -289.9301
7 713 -142.79 -134.17
8 713 108.8 -273.91
12 713 -74.90002 -237.14
2 714 -426.94 -348.68
7 714 -484.74 -73.16998
9 714 -462.16 -236.14
15 714 -520.05 -44.28003
2 715 383.73 -595.89
9 715 240.8 -388.9
2 716 -64.53998 549.11
3 716 -204.93 207.85
4 716 165.03 -568.52
5 716 686.78 139.97
8 716 27.21997 434.62
11 716 382.35 -21.23999
13 716 410.99 417.44
14 716 578.61 49.85999
2 717 -277.65 519.9
3 717 -403.97 183.25
4 717 149.49 -399.83
5 717 443.92 92.90002
6 717 -485.11 839
8 717 -150.16 405.16
2 718 -671.62 485.7
3 718 -787.61 158.61
4 718 140.65 -163.37
5 718 50.33002 39.26001
8 718 -473.31 367.31
11 718 -182.54 -116.76
13 718 -107.54 308.86
14 718 -38.45001 -56.92999
2 719 -26.46002 467.8
5 719 724.0699 60.71997
6 719 -163.35 830.49
8 719 59.10999 368.66
11 719 423.14 -83.89001
13 719 441.86 354.07
14 719 617.6899 -24.44
2 720 -84.03003 425.88
13 720 383.8199 314.16
14 720 548.3199 -69.82001
2 721 -511.94 396.33
4 721 94.15997 -240.54
5 721 192.96 -31.41998
8 721 -342.2 301.44
2 722 -397.52 364.42
4 722 73.41998 -304.36
5 722 304.21 -56.5
11 722 49.62 -189.91
2 723 508.3101 305.2
6 723 431.83 493.96
7 723 455.9399 487.16
9 723 291.85 356.28
10 723 636.22 576.8
12 723 514.9399 502.68
2 724 432.2 273.62
6 724 345.06 469.94
8 724 416.01 197.95
9 724 227.5699 327.9
13 724 761.1 66.52002
2 725 321.2 222.46
3 725 180.73 -101.95
6 725 230.36 458.19
7 725 315.66 472.91
8 725 329.96 161.25
9 725 130.94 279.29
10 725 483.03 582.05
12 725 337.28 452.35
2 726 -488.31 196.76
4 726 -0.5100098 -234.65
5 726 197.23 -206.61
