16 2211 8481
15 2032 -76.63 32.88
7 2033 -383.98 2.969971
15 2033 -376.88 49.60999
7 2034 -211.53 -11.91998
13 2034 253.05 -320.91
7 2035 -495.44 -37.17999
8 2035 -321.16 -278.68
12 2035 -551.59 -185.77
15 2035 -526.63 5.679993
7 2036 -578.4 -73.94
13 2036 -110.87 -351.14
7 2037 518.63 -113.84
15 2037 839.16 -223.97
7 2038 -588.18 -139.32
10 2038 -645.47 -75.40997
13 2038 -118 -406.68
7 2039 -589.32 -182.99
15 2039 -672.75 -179.94
7 2040 -247.1 -269.41
13 2040 192.92 -551.67
15 2040 -262.18 -340.39
7 2041 -263.18 -334.28
15 2041 -291.74 -424.1
7 2042 -483.47 -391.4
10 2042 -569.99 -376.58
15 2042 -581.75 -471.58
7 2043 -17.78003 -412.66
15 2043 8.659973 -567.1
7 2044 163.29 -439.75
10 2044 139.23 -513.11
7 2045 30.71997 -486.42
10 2045 -20.09998 -549.83
7 2046 8.900024 548.5
11 2046 369.1 -290.6
7 2047 -158.48 422.05
11 2047 198.61 -394.87
7 2048 -676.98 390.35
11 2048 -261.94 -371.53
7 2049 -369.14 362.68
13 2049 56.44 5.349976
7 2050 185.1 322.2
10 2050 314.77 411.26
7 2051 -366.75 304.89
10 2051 -331.51 433.24
13 2051 59.34998 -43.29999
15 2051 -296.41 469.96
7 2052 -555.01 274.81
11 2052 -178.57 -481.5
13 2052 -100.4 -56.44
14 2052 -54.32001 -503.26
7 2053 -461.48 210.98
13 2053 -18.38 -117.02
7 2054 -367.71 187.91
8 2054 -244.62 -102.88
15 2054 -320.55 304.13
7 2055 416.8101 158.15
10 2055 561.3 185.24
15 2055 758.15 194.25
7 2056 467.26 122.25
10 2056 617.59 135.27
12 2056 562.97 79.97998
15 2056 825.77 136.24
7 2057 -259.51 76.34003
10 2057 -278.65 123.8
15 2057 -246.77 114.61
7 2058 -222.11 32.66998
10 2058 -245.87 67.62
15 2058 -208.97 49.10999
7 2059 -190.7 -2.719971
10 2059 -217.54 21.89001
15 2059 -176.96 -3.640015
7 2060 223.71 -35.65997
15 2060 372.42 -96.06
7 2061 -484.74 -73.16998
13 2061 -28.78003 -358.66
7 2062 -479.47 -182.86
15 2062 -533.86 -192.3
7 2063 -428.87 -278.52
9 2063 -306.76 -382.73
13 2063 25.33002 -543.9399
7 2064 -269.79 -348.03
15 2064 -303.35 -441.97
7 2065 278.26 -383.99
9 2065 429.79 -313.49
10 2065 283.48 -462.54
7 2066 -28.63 -411.74
15 2066 -4.869995 -564.0699
7 2067 281.63 -471.09
10 2067 269.77 -567.77
7 2068 -118.14 -566.91
9 2068 163.41 -530.5601
7 2069 -371.34 392.76
8 2069 -282.07 50.23999
7 2070 -515.01 357.06
11 2070 -131.77 -416.76
7 2071 137.24 326.22
10 2071 257.92 419.71
7 2072 -448.69 261.32
11 2072 -95.15002 -510.85
7 2073 -270.23 212.93
8 2073 -156.71 -80.31
13 2073 148.3199 -128.48
7 2074 -473.5 150.08
10 2074 -475.64 254.85
7 2075 -190.08 104.42
15 2075 -159.08 143.82
7 2076 -192.91 64.70001
13 2076 269.48 -256.68
7 2077 -370.76 6.429993
10 2077 -382.04 73.73999
15 2077 -359.24 52.34998
7 2078 -434.88 -61.38
13 2078 15.04999 -351.72
15 2078 -454.47 -33.34003
7 2079 349.6899 -244.02
15 2079 552.0601 -389.51
7 2080 -139.24 -415.94
9 2080 66.34003 -420.71
7 2081 -1.22998 -518.53
9 2081 250.74 -464.87
7 2082 -48.40997 479.77
11 2082 311.65 -349.33
7 2083 443.1899 401.29
10 2083 612.7 471
7 2084 100.83 344.32
10 2084 216.01 445.76
7 2085 -577.25 310.77
11 2085 -191.87 -448.11
13 2085 -112.58 -25.08002
14 2085 -67.37 -462.55
7 2086 647.5601 276.55
9 2086 494.72 225.62
7 2087 320.61 194.99
15 2087 625.51 257.5
7 2088 -344.74 145.96
15 2088 -297.9 243.38
7 2089 467.22 98.98999
10 2089 612.38 106.18
15 2089 820.02 100.99
7 2090 141.42 48.09998
8 2090 352.27 -76.98999
10 2090 162.95 45.83002
12 2090 249.64 14.21002
7 2091 132.62 -26.54999
13 2091 561.86 -358.24
7 2092 -480.03 -174.22
15 2092 -533.25 -181.49
7 2093 653.37 -390.28
9 2093 728.5 -252.99
10 2093 742.96 -529.75
7 2094 -118.28 451.22
11 2094 241.67 -370.27
7 2095 -338.39 304.77
11 2095 10.88 -485.32
13 2095 84.21002 -44.41998
14 2095 177.34 -499.1801
15 2095 -260.04 467.02
7 2096 135.09 217.26
10 2096 174.4 244.17
12 2096 220.62 207.37
13 2096 563.47 -145.84
15 2096 280.97 262.99
7 2097 -740.03 142.67
13 2097 -254.75 -154
7 2098 -11.27002 -59.37
15 2098 44.65997 -102.48
7 2099 -480.06 -187.5
15 2099 -537.16 -198.88
7 2100 453.83 -384.12
10 2100 492.23 -488.09
7 2101 156.97 327.5
10 2101 281.24 420.08
7 2102 491.6899 129.73
10 2102 646.64 140.78
7 2103 -369.11 -259.97
9 2103 -250.5 -355.48
13 2103 78.14001 -533.02
7 2104 410.66 -468.54
9 2104 581.36 -344.52
10 2104 423.58 -585.33
12 2104 641.08 -581.04
7 2105 -73.59998 202.64
15 2105 -10.71002 256.22
7 2106 -453.73 -60.03003
13 2106 -1.719971 -349.97
7 2107 -466.18 -360.06
15 2107 -553.49 -430.28
7 2108 394.47 -462.3
9 2108 564.15 -342.21
12 2108 620.4301 -574.3
7 2109 -455.25 394.28
11 2109 -74.06 -392.07
8 2110 379.51 348.74
9 2110 176.51 479.89
8 2111 -193.98 275.44
11 2111 110.41 -191.45
8 2112 598.4 246
9 2112 411.73 389.18
8 2113 590.08 205.17
9 2113 404.78 347.56
8 2114 -200.49 175.57
9 2114 -440.51 264.88
8 2115 295.65 120.48
13 2115 641.8 36.56
8 2116 516.1801 100.02
15 2116 858.75 443.79
8 2117 -528 89.63
10 2117 -682.33 573.4
12 2117 -803.87 315.35
8 2118 60 34.42999
9 2118 -90.97998 163.13
8 2119 -481.28 0.02999878
12 2119 -726.14 210.95
8 2120 -560.73 -49.32001
13 2120 -204.66 -56.09003
14 2120 -184.13 -496.15
8 2121 132.36 -142.23
9 2121 8.409973 -5.880005
8 2122 258.52 -253.43
9 2122 145.53 -106.87
12 2122 107.06 -223.45
8 2123 -232.99 -316.29
9 2123 -384.59 -238.41
8 2124 -104.63 357.95
11 2124 210.14 -146.96
8 2125 -25.40002 257.56
12 2125 -116.41 606.52
8 2126 -250.05 194.65
12 2126 -431.27 491.29
8 2127 -458.93 117.91
11 2127 -182.95 -334.01
12 2127 -713.4 361.33
8 2128 177.57 11.85001
12 2128 15.85999 128.07
8 2129 356.76 -55.57999
12 2129 257.4399 43.15002
8 2130 -169.65 -159.28
13 2130 117.54 -217.93
8 2131 8.409973 -283.35
9 2131 -114.89 -167.54
8 2132 582.76 248.71
10 2132 781.77 573.17
8 2133 42.65002 167.47
11 2133 395.92 -289.93
8 2134 -483.12 88.41
11 2134 -209.03 -358.92
8 2135 -22.56 -111.53
12 2135 -226 -17.46002
8 2136 46.97998 239.4
9 2136 -187.99 338.25
8 2137 -457.47 9.209991
12 2137 -695.48 225.36
8 2138 -319.2 -327.95
9 2138 -477.52 -260.79
8 2139 -244.25 -351.19
9 2139 -391.5 -273.69
13 2139 8.97998 -413.94
8 2140 429.48 311.07
9 2140 236.97 446.58
8 2141 -7.429993 97.48999
13 2141 336.12 77.59998
14 2141 494 -355.98
9 2142 -167.3 336.78
11 2142 429.8199 -217.64
9 2143 495.36 212.51
12 2143 764.65 275.01
9 2144 81.03998 109.15
10 2144 -18.89001 117.38
9 2145 540.86 -88.59998
12 2145 750.24 -147.34
9 2146 236.16 257.43
12 2146 440 386.15
9 2147 451.74 115.07
12 2147 696.42 160.41
9 2148 -242.44 -375.56
15 2148 -420.97 -342.73
9 2149 148.49 260.8
12 2149 356.29 426.76
9 2150 600.12 -133.77
12 2150 803.67 -235.22
9 2151 443.0699 161.25
12 2151 689.66 221.05
9 2152 484.47 131.44
12 2152 740.14 173.04
9 2153 -232.02 350.88
11 2153 348.74 -205.63
10 2154 -672.16 578.76
12 2154 -793.79 321.51
10 2155 -692.45 487.65
12 2155 -817.58 220.51
10 2156 -747.21 428.7
14 2156 -211.26 -474.22
10 2157 -651.65 356.98
14 2157 -147.27 -547.98
10 2158 503.89 234.36
12 2158 430.5699 148.01
15 2158 688 252.1
10 2159 578.96 173.37
12 2159 517.62 107.89
15 2159 779.04 180.89
10 2160 -562.43 -3.530029
12 2160 -579.58 -227.73
15 2160 -567.04 -38.34003
10 2161 323.97 -460.23
12 2161 499.74 -487.77
10 2162 -760.04 570.15
13 2162 -219.15 59.91998
14 2162 -190.66 -349.05
10 2163 -644.35 452.73
12 2163 -768.71 187.47
10 2164 329.71 156.82
12 2164 361.26 121.91
13 2164 666.75 -217.36
10 2165 45.15002 -79.84003
13 2165 492.36 -387.72
10 2166 65.02002 494.11
14 2166 511.27 -458.6899
10 2167 252.1 196.08
13 2167 619.62 -183.53
10 2168 -692.94 -135.26
13 2168 -148.02 -450.65
15 2168 -717.73 -191.33
10 2169 -618.86 173.05
13 2169 -126.14 -224.93
15 2169 -629.84 164.85
10 2170 -246.24 -9.75
12 2170 -164.03 -112.46
15 2170 -211.31 -40.02002
10 2171 -809.97 316.52
13 2171 -285.52 -122.11
11 2172 84.40002 187.41
14 2172 153.0601 305.41
11 2173 -216.98 99.04001
13 2173 -181.57 538.49
14 2173 -109.13 205.38
11 2174 -392.6 55.45001
13 2174 -422.41 479.25
14 2174 -387.76 152.57
11 2175 -490.88 27.48001
14 2175 -545.86 118.01
11 2176 471.21 -13.63
13 2176 489.92 426.08
14 2176 673.1 58
11 2177 321.7 -55.34998
14 2177 510.1801 10.34998
11 2178 328.83 -119.49
14 2178 515.29 -65.39001
11 2179 -64.42999 -159.76
13 2179 2.530029 268
11 2180 -143.09 -181.94
14 2180 2 -137.36
11 2181 456.99 -239.51
13 2181 460.4399 199.34
14 2181 646.08 -210.03
11 2182 -178.97 -340.19
12 2182 -706.05 353.27
11 2183 -85.62 159.74
14 2183 -21.71997 278.81
11 2184 234.3101 72.19
13 2184 269.1899 514.27
14 2184 409.52 163.32
11 2185 467.13 -22.71002
13 2185 485.5 416.33
11 2186 -136.58 -135.63
13 2186 -64.34003 290.82
11 2187 150.61 -403.25
14 2187 313.74 -403.34
11 2188 -174.34 147.14
14 2188 -122.62 262.88
11 2189 259.3199 98.07001
13 2189 288.79 542.22
14 2189 432 193.88
11 2190 218.67 44.94
14 2190 398.58 131.09
11 2191 -13.97998 -66.46997
13 2191 50.04999 365.55
14 2191 150.25 1.539978
11 2192 -79.47998 -192.33
13 2192 -11.39001 234.34
14 2192 71.35999 -148.92
11 2193 69.14001 86.98001
13 2193 103.12 527.92
14 2193 216.91 183.22
11 2194 -336.81 -102.53
13 2194 -255.57 317.19
14 2194 -211.18 -39.46997
11 2195 284.25 127
13 2195 307.83 573.22
14 2195 454.13 227.69
11 2196 -308.38 -317.39
13 2196 -222.47 96.47
14 2196 -191.47 -303.44
11 2197 519.48 170.79
14 2197 655.4 276.05
11 2198 -215.72 85.67001
13 2198 -181.46 528.18
14 2198 -110.1 184.19
12 2199 -609.65 274.03
15 2199 -473.6 568.99
12 2200 -728.81 213.87
15 2200 -614.89 508.85
12 2201 190.3101 102.61
15 2201 207.13 134.68
12 2202 99.53998 -91.17999
15 2202 64.46002 -70.09003
12 2203 -435.79 -240.42
15 2203 -428.46 -78.85999
12 2204 -805.51 301.19
14 2204 -133.76 -362.12
12 2205 -220.37 -55.90997
13 2205 217.33 -286.92
12 2206 -419.21 -287.27
15 2206 -426.04 -135.83
13 2207 -150.99 -229.61
15 2207 -667.71 155.58
13 2208 519.88 -318.45
15 2208 185.05 -12.71002
13 2209 637.11 -46.07001
15 2209 594.8101 476.91
14 2210 60.95001 -451.86
15 2210 -399.78 519.73
-0.016943983532198115
0.011171804676513932
0.0024643508831711991
0.73030995682610689
-0.2649081847104342
-1.7127892627337182
1430.0319432711681
-7.5572758535864072e-08
3.2377569465570913e-14
0.015049725341485708
-0.18504564785154357
-0.29278402790141456
-1.0590476152349551
-0.036017862414345798
-1.5720340175803784
1432.1374541298685
-7.3171919892612292e-08
3.1759419019880947e-14
-0.30793597986873011
0.32077907982952031
0.22253985096991455
8.5034483295909009
6.7499603629668741
-3.6383814384447088
1572.0470590375264
-1.5962623661947355e-08
-1.65079048480588e-14
-0.50745844824357222
0.45303458110886097
0.22317202418459384
9.1306864710351512
5.951583325862206
-7.6457709870603523
1582.5296104485496
2.8396179128925302e-08
-1.6632889946223164e-14
-0.54190895666684902
0.015526677008664553
-1.687762238801426
0.51389661257507346
-3.9361473252571764
0.1856346507843771
809.50263306504257
-3.4787985043033058e-08
1.5727329975251402e-14
-0.46199749901824139
-0.13462678449565035
-0.0027655989910677667
6.7036162401353909
-0.56950053120212196
-2.5772976969377024
1626.4890616332227
-6.4500853555528371e-08
1.2672672554812731e-14
-0.083522103675774007
0.31271352334539093
0.29408525721888279
6.2819486572771588
2.3896130273141107
-5.1263805197250427
1840.4919562538214
2.2936515038096812e-08
-5.5180676319504426e-15
0.019560326962733694
0.14581340754881897
0.17225925889972585
2.3258419016619349
1.0874497756865391
-0.88330321074721019
1380.3662776589658
-4.9548734853836975e-08
4.1206653633014918e-15
-0.30426031970123302
0.24306062967665967
0.1992149198556607
7.5686772770161372
5.6697767062140612
-2.7534424108541034
1265.8741730559138
-4.0731113548610113e-08
1.4881640896710336e-14
-0.2471837028636884
0.41250983665351643
0.32258686917584084
8.3906521818774866
7.6356324882750588
-4.0393146074189934
1300.6437482860154
7.2570774295224158e-08
3.7861040149889573e-17
0.074075332554964304
0.059446011231445044
0.096119588739598152
0.59440613097427708
-0.14752921963904655
-1.1034534058507917
1614.5816582805749
-9.9667148984180577e-09
-7.3005873105562568e-15
-0.55851768691647696
-0.12167381494725156
0.013881817493742199
0.016460164136564166
-1.320109956147459
-1.6817742630030383
1300.5123781399852
-9.7618462555854297e-08
4.3157312719854263e-14
-0.09538727900202261
0.19945484628981378
0.23854411140028939
4.215404155006671
2.9170530103473862
-0.8645412022458292
1614.87417157905
-2.6553673156909878e-08
-7.1183044217437357e-15
-0.24777543527755438
-0.056493283071549855
0.073454943551223492
6.0519868979469198
0.44157699447496307
-3.4019703341060392
1321.445094552251
-9.9403845264522475e-08
3.7263163633599822e-14
-0.52302816650376893
-0.09742286512139206
0.02574982896332375
5.9851423763289127
-0.59280499357722183
-2.3806835984882517
1563.9231366371853
-4.1766427572041569e-08
-3.1300678552939753e-15
0.051148629137208801
0.0048788101061955271
0.10306485524990512
0.30650512995840401
-0.042021910347109205
-1.3305700705714003
1918.246140158599
-6.037823163230145e-09
-5.43545721728595e-15
-12.055995050700867
12.83877597620576
-41.099369264082803
8.1564293970067787
20.335061262211823
-53.988836851055702
-16.610320588794348
9.7705664294087935
-40.852062306923131
-7.5215896148395629
15.525287225060119
-43.000464253671616
-3.723629534452944
17.707485028874459
-43.980166340165177
-0.025695777583071417
3.0275299881657238
-22.235316062421788
-1.1708282462479751
0.7296738567588269
-21.819952111983557
1.3795378248902359
-0.76878425985502785
-20.350595375182053
12.878639971896185
4.2293346902023181
-29.273033260772596
12.217594885681772
6.3634069254071735
-29.849840378886029
-13.153053873076177
12.944703745244125
-40.267692532305148
-10.116366597908868
14.107396842048257
-42.086211787765578
-0.093221027128700715
18.403209950468398
-47.562533963813713
13.264535216331744
11.153884499549482
-36.799859977304692
16.083339504726066
23.441898495168537
-58.163435344457412
1.3579678340577679
18.68437999589748
-48.406982600175624
1.5974105213886867
0.92471637369633064
-20.288417924540262
-3.5180310923762574
17.45499771468959
-44.556239485850597
0.65370202788479648
18.098384480115858
-49.148787859699354
-1.0538455370947828
17.744415526991332
-47.24717885116803
2.8521546299338723
0.41943561659907175
-20.361700757077166
1.1939754452705591
1.290771807027254
-20.448373197523907
0.39913617745083674
2.017263079545454
-21.023513117442612
18.187617222918263
26.10611665005073
-57.355497603229381
-0.37679686612692515
17.940133282027251
-47.955784215035315
0.41889732607337105
-1.9143510918464115
-20.420518094431234
0.56205975665821983
1.6251076131729303
-20.804900055844154
2.876270421964096
0.60453027561640937
-20.352143505917912
2.0360309039251701
3.9940945388128752
-23.753882300136624
0.60514598143442955
0.39409186815487784
-20.472413296170853
4.0089753283825083
18.010050252824232
-52.321934640474993
2.0798103602684819
0.43108996868874416
-20.217920233456837
12.127752392012761
23.71885078672998
-53.166124459759388
-8.8864868499594021
15.008862336950145
-42.251811258943484
-16.774964521482001
10.951111022756871
-38.876476684861117
-12.522373289827462
13.759769823204016
-40.365558888372277
2.3561548656792217
1.8381970576326352
-20.713530762362055
2.9906294890934406
0.032459658638663812
-20.425995150050941
-6.8512993209279838
13.85874208745177
-46.032939988919033
-7.888565100704283
2.9895377909522547
-36.76064067996144
1.4511701972882793
0.48730386745798798
-20.228272482056457
3.4137851237508623
-0.77986686530293226
-20.70976940485231
-3.3366588731656379
-8.144560365997048
-21.447042881277007
-12.96677774724945
10.806006591837281
-43.53113259613378
1.0724460288476547
1.3277900182527949
-20.48491368418626
-7.2285221152454353
-2.5091401714262824
-29.158180824699564
-8.0920487043016536
2.7144865134188843
-36.38998661577839
-1.6568456435191503
-8.474242872679282
-20.873885372476099
12.457326052778585
5.1244965444432289
-30.489019826124789
13.831993731892181
9.0737428193740151
-37.052037624927635
11.719956319473232
-4.7416868550624702
-26.087966829805442
11.809974198775313
23.62673709767925
-53.080767156582837
12.431820770033408
23.727618087772722
-53.057085914458703
-15.04624625198643
12.33139239384991
-38.985207332472676
-0.69949390875370199
0.005189779784363982
-21.225318786929179
1.637149337746461
20.430975684886192
-46.047751768278815
-3.2786942771127769
6.5637787063203863
-41.608405401666666
0.20446221968436257
1.4623661616876868
-20.893343490028023
2.5088575548123164
21.02633743624213
-45.914431632099244
0.74334673631841575
19.800180861941019
-45.203796963339776
-14.662753717527595
7.4245078900007053
-42.881208078295927
-14.081940092593015
12.877809787761629
-39.361500502557313
-8.1223065200597144
2.8811608041045496
-36.544861615425482
-16.580853455871232
10.393032903905027
-40.100463796705561
13.026369032967152
3.3128348216650778
-30.574774025031832
2.3897540009266409
-0.12969150624304907
-20.213564813018522
-1.5793463975234758
0.59807543140808861
-22.335199069028253
-14.081940092593015
12.877809787761629
-39.361500502557313
-16.430354880382502
11.750022868181647
-38.454962459740244
-16.334886596401294
10.79727470150632
-40.153786318510363
-16.805838389412571
10.882577269915947
-39.161996282885781
3.3927104322637396
-0.5214934492896306
-20.660593629386337
-8.5311652999892171
14.470840359009403
-43.409258009065645
0.006360869404477245
-1.8704534384387734
-20.637727739069756
1.3989763860050723
20.253818090005819
-45.742069393073166
14.121816060484326
0.29081340954458323
-29.169504356958665
-8.1223065200597144
2.8811608041045496
-36.544861615425482
-14.483006854125176
11.27559499563524
-42.766041147024083
-12.975216028230673
13.307810717649103
-39.924634206788049
-3.3163908992944595
-7.5534508728891101
-22.092031857613456
-13.659458107321417
11.288802872235557
-43.093024826228138
-12.326727183163309
13.582103423824766
-40.370038924395359
-12.685490734300652
14.582316925669394
-38.343830443086986
-14.477540108846757
4.7369668386030526
-39.307972122158453
-10.108944068259444
12.622307502106326
-43.932836061705729
-1.0613481209110627
1.7094833200177677
-22.099648683017975
7.3284699129624649
14.351643630770834
-52.162509635124422
-5.5031008776368129
16.200987206140383
-44.386512664842137
-1.7025479649041186
9.9061925498929568
-46.071725974172821
3.1015688678238189
2.1567242335737817
-21.173539760762083
2.4583320802383843
-0.85204011310376671
-20.428314202297244
0.36133140784526063
-0.97886568857852796
-20.729309335196522
-15.196889098577568
13.258825024686463
-37.577611512413149
1.8165167807964995
1.7012811349399253
-20.554900343998703
0.86096767218341574
-1.9739358422716797
-20.329844720742123
13.135622670880268
3.6547330108825618
-29.142590543682758
14.882185979303591
23.314087877830733
-56.517535185142442
13.32276035226398
10.505998738990444
-37.792760191196201
2.9504778630315101
-1.0632112356852439
-20.659324809608105
-2.1495893980085938
2.8476801473362761
-25.968135137730215
0.59388719764629383
-2.8016190507594487
-19.89729159537038
-7.856733364942043
15.314601451085355
-42.747229909901122
-1.8714127943746868
-1.0418095730353267
-21.784439819836379
0.14250844495805284
-1.923885253601475
-20.54458788154442
0.73464167526331381
-1.9919315847013588
-20.36550915763906
-9.4393288992599338
14.738728339036122
-41.617419502548074
-14.887580637326462
12.177848537206634
-39.415631100726387
-8.6961172892365184
14.8472845880731
-42.09497415006652
-7.3183349167424359
14.308422749329155
-44.839155906778657
-8.4550476150977207
14.860755981309879
-42.572821733396388
-7.5215896148395629
15.525287225060119
-43.000464253671616
-12.092389175851441
11.72367661456949
-43.105032426072128
-2.4740528405582265
2.3109141563460778
-25.269829199608775
3.0754936493555389
0.25683164610893239
-20.461111803748576
0.66192587122697211
3.5279626940813515
-23.029114989315723
0.37001641926434675
1.3996090422450647
-20.670682917127849
12.780078088932157
4.991749891010091
-29.14367501691472
5.7298398715356678
-5.0790566960340549
-22.645888226045034
-0.51266146820773095
2.783630320192779
-22.383262521355242
1.0951308577998622
0.25654919644290891
-20.344745462452426
-12.926430123876401
13.923296440695539
-39.150082698615819
1.3491529295522116
1.0803151079230677
-20.310631221488595
1.0976778362234803
-0.82574138645604933
-20.471691053460617
6.1700608833544175
-1.0962605344029264
-22.089504149753559
-4.9278504558056175
16.003110997177519
-45.119562385016827
17.373955176006152
25.680544262894607
-55.944769540605016
1.585073572710672
-4.4845602339687503
-21.404107566630358
13.140918328314322
2.4063282653247802
-31.682118168997548
-1.0294823148783141
19.229203603727768
-44.942150566526529
-5.7015373479287854
8.2435465957166834
-43.942026998923353
-7.6674543949737233
2.2426793866722381
-35.598202124251955
-1.504480331286129
8.8071631809925517
-44.627386922948119
1.3029915984057598
1.8609084800738926
-20.73201574243274
-0.38285350033180732
-1.169951283572386
-20.826049175848574
1.6458837171547884
-1.5621243564685308
-20.343523836377656
-4.6849404769647673
8.8811317915112191
-44.686194895730182
2.1796264633353917
-2.551268368014509
-20.200515471727243
-12.087277459296475
1.7230084210568992
-35.071928114988125
-4.6698987115475763
-7.6299408653172422
-22.068440649921779
-0.66565399995959718
19.046004966740778
-45.840078282613234
3.452452476412498
19.576753210570942
-49.713542123799542
12.015247090710805
-4.7293992783021972
-25.870175709639
-3.9156189203031087
-7.1419031156612229
-22.68136969510622
6.8391288795914553
-0.33973199016583427
-23.149652025541059
13.584024956498725
9.211924725643815
-38.571880091296286
-12.082888602168278
1.8564023555183258
-35.33500020137464
-10.250625735063624
11.930661379101183
-45.132990036035167
-7.1578904607400293
14.492365583008091
-44.550633977887422
15.527581343564789
22.074757024448079
-59.725250268341263
9.1145679929424972
15.764795032194979
-54.144626162504323
4.1662856821995753
-4.119033251268351
-21.82454066352015
3.9522058539658569
-1.0263245023887551
-21.10079669193712
12.494193825758472
4.672150409597541
-30.972865365980489
5.5122971919263133
-5.1168217404238119
-22.5309004771145
12.999717081855593
4.0062414100111603
-29.296585795921487
3.2086041838742037
1.8717971342305577
-21.001304810515183
-4.8148975204379205
10.719873058299791
-46.882452577726824
0.26882836903739882
-1.4784575563182103
-20.437006997942852
-1.6940969904152754
-0.38151259928341874
-21.776503288010918
5.3946397879271997
19.233124159319097
-52.073052691993155
0.70744471545164844
-1.782966366385631
-20.276875979190457
4.5229986074260431
-3.5004015541784606
-21.428703378705162
2.1838033344219823
-1.5084080226905083
-20.421240249824077
-1.2288126734643152
18.364061832020091
-46.017967789331315
-7.3056874020203058
14.916206824502376
-44.012345580861094
13.424483735177995
0.7388734715670342
-32.976862134911336
-1.4091102098130777
-1.3844546113094267
-21.477140820726003
1.0739434913175845
-1.2026199112380607
-20.626383103674911
-14.040527558804451
4.3576539517833179
-38.649207217932407
-3.38286187551377
-8.0687526318811198
-21.510178754365043
3.1981144758280871
-2.7324650336676135
-20.051538111931134
4.9411665926718866
-1.9375394061027156
-20.964616420756936
-0.31074720225884306
17.726701293898923
-47.789876098818823
-7.5861528156444846
-1.6918040081232233
-30.395842835570651
-0.042322817684438005
-2.5145982578370605
-20.16998881828836
-8.4354102234174402
2.9577461958302842
-36.683104987504954
5.090724256103889
-3.430487258582295
-21.888824480537153
-5.6196888048598153
12.695494894999044
-49.660509457371838
-4.9820218312031512
4.8901821443126092
-39.31656010035379
13.765749544695423
-0.1007764543360819
-32.183979653512374
12.976815715227254
-5.9532723704511454
-23.885249661347189
-12.162926363235444
3.6431189989442054
-37.70522537319475
-14.483006854125176
11.27559499563524
-42.766041147024083
-4.6494766802454972
-8.3448839806655268
-21.159063607486427
3.7907491866147929
2.971109147567939
-22.197026629180748
1.6269765837171646
-3.1091765071124864
-19.871715809820692
-13.515528307581096
3.6806507905208679
-37.649149212607412
4.4219430593577513
-1.1709717716903294
-20.978315114975242
1.8289279610115259
-1.6176774454393008
-20.233311327316514
6.0818042940017829
-3.1925346300741553
-23.087526744060323
9.563109618681997
-6.303677141976058
-23.772597700786111
-0.23321669734801984
-3.8841114679645474
-21.407409877620697
1.5671594826432289
-0.54312915879496371
-20.350245614359572
-1.2117676932916217
-0.25339761932365451
-21.865991027648928
3.5812394319487204
-4.4559578488195264
-21.771686666175288
13.588655811760514
-0.49375351815360968
-31.719738030771278
13.254423714273099
2.2075959403683805
-31.120583295701337
5.3017022697528429
-1.6968602225142941
-21.258200444470358
-2.1215465841383949
-7.7600215600413947
-21.869382178137894
10.831825844107293
-5.5595940347418971
-24.758305919015548
-1.3813166059977153
-1.7858427700351711
-21.115645163425988
-4.8008160901380439
-7.3719328148621637
-22.402221109158226
13.575872296462538
9.7526354821616703
-37.462867405973064
-1.8902530359096539
-7.9716777562598544
-21.548342465766488
-7.412483371742125
-3.6235876768029782
-27.670923071328655
3.3315415160490955
-1.4249408843788289
-20.550049008232325
-3.5155938380680971
-7.8439386409534286
-21.772118739485418
-3.4484139973593457
-7.6223724600207685
-21.938068448746129
13.902785637012597
13.77170776290505
-50.985736979929783
7.6465738085189585
14.185331909846619
-52.07029956884606
0.64246942550452601
1.1619986696847466
-20.554994777610464
5.0779686504154604
-4.6082043705573259
-22.683415214164093
8.1221870610085389
-7.0038673607467281
-22.876803877693362
3.7491917559821388
2.373897940483876
-21.582846893306439
-4.0636373342045857
-7.0616651756074438
-22.916908874392497
-3.6500004804526665
-7.6725717325930294
-22.045946835516791
-4.5520324737979472
-7.0165757582644455
-23.044983374893246
4.5863904164629679
-4.6351742910077327
-22.594756035593299
4.956278666515872
-1.9537932184273366
-20.931759525275019
17.00720302944482
22.578077632762266
-60.867568676263893
6.0905487980606035
19.743390358655681
-52.277796459002964
-12.019442717803889
3.4344084460395683
-37.214660308785056
13.670759923019073
8.8698174847578759
-38.137502766355688
-2.5107891466275163
0.83014802692682066
-23.376256293481767
-6.3193636002860583
7.5341600679009835
-42.98056465607759
5.0978228099470915
-2.4452539410075578
-20.324432364518195
13.603107657138956
0.62026612627885114
-32.416951277624904
4.2185780374490083
0.51482562513815244
-21.087698587777819
13.160725769870512
10.552288630840215
-39.850461058075126
13.263429564236485
2.2024377562864315
-31.400603393447096
-13.75930366125491
4.8638646800544576
-39.46453660264153
-9.4509639939295553
12.418969036634985
-45.108450107187984
-11.507345496623614
1.5480015595370675
-34.672613903269713
-1.0631247037282385
-1.9825906150864017
-20.848389309033042
-11.666855069624726
-7.826741609026473
-21.775493461471886
7.2289746295786186
1.6668222965157564
-25.760881530064999
2.5750630073127301
0.43923317445077131
-20.269358854630735
13.435824114824896
-5.273473700640336
-24.892593259297382
-1.9014424310636218
-8.3419561906815911
-21.041805618012098
3.9308843854627571
-3.1927909261170515
-20.616544007543251
2.1888879734701212
-3.1044541535400465
-19.9418353750252
-3.5695731664688179
